current density,FE
160.606061,0.681818
160.606061,0.689899
160.606061,0.697980
160.606061,0.706061
160.606061,0.714141
160.606061,0.722222
160.606061,0.730303
160.606061,0.738384
160.606061,0.746465
160.606061,0.754545
160.606061,0.762626
160.606061,0.770707
160.606061,0.778788
160.606061,0.786869
160.606061,0.794949
160.606061,0.803030
160.606061,0.811111
160.606061,0.819192
160.606061,0.827273
160.606061,0.835354
160.606061,0.843434
160.606061,0.851515
160.606061,0.859596
160.606061,0.867677
160.606061,0.875758
160.606061,0.883838
160.606061,0.891919
160.606061,0.900000
164.595960,0.100000
164.595960,0.108081
164.595960,0.116162
164.595960,0.124242
164.595960,0.132323
164.595960,0.140404
164.595960,0.148485
164.595960,0.156566
164.595960,0.164646
164.595960,0.172727
164.595960,0.180808
164.595960,0.188889
164.595960,0.196970
164.595960,0.205051
164.595960,0.213131
164.595960,0.221212
164.595960,0.229293
164.595960,0.237374
164.595960,0.245455
164.595960,0.253535
164.595960,0.261616
164.595960,0.269697
164.595960,0.277778
164.595960,0.285859
164.595960,0.293939
164.595960,0.302020
164.595960,0.310101
164.595960,0.318182
164.595960,0.326263
164.595960,0.334343
164.595960,0.342424
164.595960,0.350505
164.595960,0.358586
164.595960,0.366667
164.595960,0.374747
164.595960,0.382828
164.595960,0.390909
164.595960,0.398990
164.595960,0.407071
164.595960,0.415152
164.595960,0.423232
164.595960,0.431313
164.595960,0.439394
164.595960,0.447475
164.595960,0.455556
164.595960,0.463636
164.595960,0.471717
164.595960,0.479798
164.595960,0.487879
164.595960,0.495960
164.595960,0.504040
164.595960,0.512121
164.595960,0.520202
164.595960,0.528283
164.595960,0.536364
164.595960,0.544444
164.595960,0.552525
164.595960,0.560606
164.595960,0.568687
164.595960,0.576768
164.595960,0.584848
164.595960,0.592929
164.595960,0.601010
164.595960,0.609091
164.595960,0.617172
164.595960,0.625253
164.595960,0.633333
164.595960,0.641414
164.595960,0.649495
164.595960,0.657576
164.595960,0.665657
164.595960,0.673737
164.595960,0.681818
164.595960,0.689899
164.595960,0.697980
164.595960,0.706061
164.595960,0.714141
164.595960,0.722222
164.595960,0.730303
164.595960,0.738384
164.595960,0.746465
164.595960,0.754545
164.595960,0.762626
164.595960,0.770707
164.595960,0.778788
164.595960,0.786869
164.595960,0.794949
164.595960,0.803030
164.595960,0.811111
164.595960,0.819192
164.595960,0.827273
164.595960,0.835354
164.595960,0.843434
164.595960,0.851515
164.595960,0.859596
164.595960,0.867677
164.595960,0.875758
164.595960,0.883838
164.595960,0.891919
164.595960,0.900000
168.585859,0.100000
168.585859,0.108081
168.585859,0.116162
168.585859,0.124242
168.585859,0.132323
168.585859,0.140404
168.585859,0.148485
168.585859,0.156566
168.585859,0.164646
168.585859,0.172727
168.585859,0.180808
168.585859,0.188889
168.585859,0.196970
168.585859,0.205051
168.585859,0.213131
168.585859,0.221212
168.585859,0.229293
168.585859,0.237374
168.585859,0.245455
168.585859,0.253535
168.585859,0.261616
168.585859,0.269697
168.585859,0.277778
168.585859,0.285859
168.585859,0.293939
168.585859,0.302020
168.585859,0.310101
168.585859,0.318182
168.585859,0.326263
168.585859,0.334343
168.585859,0.342424
168.585859,0.350505
168.585859,0.358586
168.585859,0.366667
168.585859,0.374747
168.585859,0.382828
168.585859,0.390909
168.585859,0.398990
168.585859,0.407071
168.585859,0.415152
168.585859,0.423232
168.585859,0.431313
168.585859,0.439394
168.585859,0.447475
168.585859,0.455556
168.585859,0.463636
168.585859,0.471717
168.585859,0.479798
168.585859,0.487879
168.585859,0.495960
168.585859,0.504040
168.585859,0.512121
168.585859,0.520202
168.585859,0.528283
168.585859,0.536364
168.585859,0.544444
168.585859,0.552525
168.585859,0.560606
168.585859,0.568687
168.585859,0.576768
168.585859,0.584848
168.585859,0.592929
168.585859,0.601010
168.585859,0.609091
168.585859,0.617172
168.585859,0.625253
168.585859,0.633333
168.585859,0.641414
168.585859,0.649495
168.585859,0.657576
168.585859,0.665657
168.585859,0.673737
168.585859,0.681818
168.585859,0.689899
168.585859,0.697980
168.585859,0.706061
168.585859,0.714141
168.585859,0.722222
168.585859,0.730303
168.585859,0.738384
168.585859,0.746465
168.585859,0.754545
168.585859,0.762626
168.585859,0.770707
168.585859,0.778788
168.585859,0.786869
168.585859,0.794949
168.585859,0.803030
168.585859,0.811111
168.585859,0.819192
168.585859,0.827273
168.585859,0.835354
168.585859,0.843434
168.585859,0.851515
168.585859,0.859596
168.585859,0.867677
168.585859,0.875758
168.585859,0.883838
168.585859,0.891919
168.585859,0.900000
172.575758,0.100000
172.575758,0.108081
172.575758,0.116162
172.575758,0.124242
172.575758,0.132323
172.575758,0.140404
172.575758,0.148485
172.575758,0.156566
172.575758,0.164646
172.575758,0.172727
172.575758,0.180808
172.575758,0.188889
172.575758,0.196970
172.575758,0.205051
172.575758,0.213131
172.575758,0.221212
172.575758,0.229293
172.575758,0.237374
172.575758,0.245455
172.575758,0.253535
172.575758,0.261616
172.575758,0.269697
172.575758,0.277778
172.575758,0.285859
172.575758,0.293939
172.575758,0.302020
172.575758,0.310101
172.575758,0.318182
172.575758,0.326263
172.575758,0.334343
172.575758,0.342424
172.575758,0.350505
172.575758,0.358586
172.575758,0.366667
172.575758,0.374747
172.575758,0.382828
172.575758,0.390909
172.575758,0.398990
172.575758,0.407071
172.575758,0.415152
172.575758,0.423232
172.575758,0.431313
172.575758,0.439394
172.575758,0.447475
172.575758,0.455556
172.575758,0.463636
172.575758,0.471717
172.575758,0.479798
172.575758,0.487879
172.575758,0.495960
172.575758,0.504040
172.575758,0.512121
172.575758,0.520202
172.575758,0.528283
172.575758,0.536364
172.575758,0.544444
172.575758,0.552525
172.575758,0.560606
172.575758,0.568687
172.575758,0.576768
172.575758,0.584848
172.575758,0.592929
172.575758,0.601010
172.575758,0.609091
172.575758,0.617172
172.575758,0.625253
172.575758,0.633333
172.575758,0.641414
172.575758,0.649495
172.575758,0.657576
172.575758,0.665657
172.575758,0.673737
172.575758,0.681818
172.575758,0.689899
172.575758,0.697980
172.575758,0.706061
172.575758,0.714141
172.575758,0.722222
172.575758,0.730303
172.575758,0.738384
172.575758,0.746465
172.575758,0.754545
172.575758,0.762626
172.575758,0.770707
172.575758,0.778788
172.575758,0.786869
172.575758,0.794949
172.575758,0.803030
172.575758,0.811111
172.575758,0.819192
172.575758,0.827273
172.575758,0.835354
172.575758,0.843434
172.575758,0.851515
172.575758,0.859596
172.575758,0.867677
172.575758,0.875758
172.575758,0.883838
172.575758,0.891919
172.575758,0.900000
176.565657,0.100000
176.565657,0.108081
176.565657,0.116162
176.565657,0.124242
176.565657,0.132323
176.565657,0.140404
176.565657,0.148485
176.565657,0.156566
176.565657,0.164646
176.565657,0.172727
176.565657,0.180808
176.565657,0.188889
176.565657,0.196970
176.565657,0.205051
176.565657,0.213131
176.565657,0.221212
176.565657,0.229293
176.565657,0.237374
176.565657,0.245455
176.565657,0.253535
176.565657,0.261616
176.565657,0.269697
176.565657,0.277778
176.565657,0.285859
176.565657,0.293939
176.565657,0.302020
176.565657,0.310101
176.565657,0.318182
176.565657,0.326263
176.565657,0.334343
176.565657,0.342424
176.565657,0.350505
176.565657,0.358586
176.565657,0.366667
176.565657,0.374747
176.565657,0.382828
176.565657,0.390909
176.565657,0.398990
176.565657,0.407071
176.565657,0.415152
176.565657,0.423232
176.565657,0.431313
176.565657,0.439394
176.565657,0.447475
176.565657,0.455556
176.565657,0.463636
176.565657,0.471717
176.565657,0.479798
176.565657,0.487879
176.565657,0.495960
176.565657,0.504040
176.565657,0.512121
176.565657,0.520202
176.565657,0.528283
176.565657,0.536364
176.565657,0.544444
176.565657,0.552525
176.565657,0.560606
176.565657,0.568687
176.565657,0.576768
176.565657,0.584848
176.565657,0.592929
176.565657,0.601010
176.565657,0.609091
176.565657,0.617172
176.565657,0.625253
176.565657,0.633333
176.565657,0.641414
176.565657,0.649495
176.565657,0.657576
176.565657,0.665657
176.565657,0.673737
176.565657,0.681818
176.565657,0.689899
176.565657,0.697980
176.565657,0.706061
176.565657,0.714141
176.565657,0.722222
176.565657,0.730303
176.565657,0.738384
176.565657,0.746465
176.565657,0.754545
176.565657,0.762626
176.565657,0.770707
176.565657,0.778788
176.565657,0.786869
176.565657,0.794949
176.565657,0.803030
176.565657,0.811111
176.565657,0.819192
176.565657,0.827273
176.565657,0.835354
176.565657,0.843434
176.565657,0.851515
176.565657,0.859596
176.565657,0.867677
176.565657,0.875758
176.565657,0.883838
176.565657,0.891919
176.565657,0.900000
180.555556,0.100000
180.555556,0.108081
180.555556,0.116162
180.555556,0.124242
180.555556,0.132323
180.555556,0.140404
180.555556,0.148485
180.555556,0.156566
180.555556,0.164646
180.555556,0.172727
180.555556,0.180808
180.555556,0.188889
180.555556,0.196970
180.555556,0.205051
180.555556,0.213131
180.555556,0.221212
180.555556,0.229293
180.555556,0.237374
180.555556,0.245455
180.555556,0.253535
180.555556,0.261616
180.555556,0.269697
180.555556,0.277778
180.555556,0.285859
180.555556,0.293939
180.555556,0.302020
180.555556,0.310101
180.555556,0.318182
180.555556,0.326263
180.555556,0.334343
180.555556,0.342424
180.555556,0.350505
180.555556,0.358586
180.555556,0.366667
180.555556,0.374747
180.555556,0.382828
180.555556,0.390909
180.555556,0.398990
180.555556,0.407071
180.555556,0.415152
180.555556,0.423232
180.555556,0.431313
180.555556,0.439394
180.555556,0.447475
180.555556,0.455556
180.555556,0.463636
180.555556,0.471717
180.555556,0.479798
180.555556,0.487879
180.555556,0.495960
180.555556,0.504040
180.555556,0.512121
180.555556,0.520202
180.555556,0.528283
180.555556,0.536364
180.555556,0.544444
180.555556,0.552525
180.555556,0.560606
180.555556,0.568687
180.555556,0.576768
180.555556,0.584848
180.555556,0.592929
180.555556,0.601010
180.555556,0.609091
180.555556,0.617172
180.555556,0.625253
180.555556,0.633333
180.555556,0.641414
180.555556,0.649495
180.555556,0.657576
180.555556,0.665657
180.555556,0.673737
180.555556,0.681818
180.555556,0.689899
180.555556,0.697980
180.555556,0.706061
180.555556,0.714141
180.555556,0.722222
180.555556,0.730303
180.555556,0.738384
180.555556,0.746465
180.555556,0.754545
180.555556,0.762626
180.555556,0.770707
180.555556,0.778788
180.555556,0.786869
180.555556,0.794949
180.555556,0.803030
180.555556,0.811111
180.555556,0.819192
180.555556,0.827273
180.555556,0.835354
180.555556,0.843434
180.555556,0.851515
180.555556,0.859596
180.555556,0.867677
180.555556,0.875758
180.555556,0.883838
180.555556,0.891919
180.555556,0.900000
184.545455,0.100000
184.545455,0.108081
184.545455,0.116162
184.545455,0.124242
184.545455,0.132323
184.545455,0.140404
184.545455,0.148485
184.545455,0.156566
184.545455,0.164646
184.545455,0.172727
184.545455,0.180808
184.545455,0.188889
184.545455,0.196970
184.545455,0.205051
184.545455,0.213131
184.545455,0.221212
184.545455,0.229293
184.545455,0.237374
184.545455,0.245455
184.545455,0.253535
184.545455,0.261616
184.545455,0.269697
184.545455,0.277778
184.545455,0.285859
184.545455,0.293939
184.545455,0.302020
184.545455,0.310101
184.545455,0.318182
184.545455,0.326263
184.545455,0.334343
184.545455,0.342424
184.545455,0.350505
184.545455,0.358586
184.545455,0.366667
184.545455,0.374747
184.545455,0.382828
184.545455,0.390909
184.545455,0.398990
184.545455,0.407071
184.545455,0.415152
184.545455,0.423232
184.545455,0.431313
184.545455,0.439394
184.545455,0.447475
184.545455,0.455556
184.545455,0.463636
184.545455,0.471717
184.545455,0.479798
184.545455,0.487879
184.545455,0.495960
184.545455,0.504040
184.545455,0.512121
184.545455,0.520202
184.545455,0.528283
184.545455,0.536364
184.545455,0.544444
184.545455,0.552525
184.545455,0.560606
184.545455,0.568687
184.545455,0.576768
184.545455,0.584848
184.545455,0.592929
184.545455,0.601010
184.545455,0.609091
184.545455,0.617172
184.545455,0.625253
184.545455,0.633333
184.545455,0.641414
184.545455,0.649495
184.545455,0.657576
184.545455,0.665657
184.545455,0.673737
184.545455,0.681818
184.545455,0.689899
184.545455,0.697980
184.545455,0.706061
184.545455,0.714141
184.545455,0.722222
184.545455,0.730303
184.545455,0.738384
184.545455,0.746465
184.545455,0.754545
184.545455,0.762626
184.545455,0.770707
184.545455,0.778788
184.545455,0.786869
184.545455,0.794949
184.545455,0.803030
184.545455,0.811111
184.545455,0.819192
184.545455,0.827273
184.545455,0.835354
184.545455,0.843434
184.545455,0.851515
184.545455,0.859596
184.545455,0.867677
184.545455,0.875758
184.545455,0.883838
184.545455,0.891919
184.545455,0.900000
188.535354,0.100000
188.535354,0.108081
188.535354,0.116162
188.535354,0.124242
188.535354,0.132323
188.535354,0.140404
188.535354,0.148485
188.535354,0.156566
188.535354,0.164646
188.535354,0.172727
188.535354,0.180808
188.535354,0.188889
188.535354,0.196970
188.535354,0.205051
188.535354,0.213131
188.535354,0.221212
188.535354,0.229293
188.535354,0.237374
188.535354,0.245455
188.535354,0.253535
188.535354,0.261616
188.535354,0.269697
188.535354,0.277778
188.535354,0.285859
188.535354,0.293939
188.535354,0.302020
188.535354,0.310101
188.535354,0.318182
188.535354,0.326263
188.535354,0.334343
188.535354,0.342424
188.535354,0.350505
188.535354,0.358586
188.535354,0.366667
188.535354,0.374747
188.535354,0.382828
188.535354,0.390909
188.535354,0.398990
188.535354,0.407071
188.535354,0.415152
188.535354,0.423232
188.535354,0.431313
188.535354,0.439394
188.535354,0.447475
188.535354,0.455556
188.535354,0.463636
188.535354,0.471717
188.535354,0.479798
188.535354,0.487879
188.535354,0.495960
188.535354,0.504040
188.535354,0.512121
188.535354,0.520202
188.535354,0.528283
188.535354,0.536364
188.535354,0.544444
188.535354,0.552525
188.535354,0.560606
188.535354,0.568687
188.535354,0.576768
188.535354,0.584848
188.535354,0.592929
188.535354,0.601010
188.535354,0.609091
188.535354,0.617172
188.535354,0.625253
188.535354,0.633333
188.535354,0.641414
188.535354,0.649495
188.535354,0.657576
188.535354,0.665657
188.535354,0.673737
188.535354,0.681818
188.535354,0.689899
188.535354,0.697980
188.535354,0.706061
188.535354,0.714141
188.535354,0.722222
188.535354,0.730303
188.535354,0.738384
188.535354,0.746465
188.535354,0.754545
188.535354,0.762626
188.535354,0.770707
188.535354,0.778788
188.535354,0.786869
188.535354,0.794949
188.535354,0.803030
188.535354,0.811111
188.535354,0.819192
188.535354,0.827273
188.535354,0.835354
188.535354,0.843434
188.535354,0.851515
188.535354,0.859596
188.535354,0.867677
188.535354,0.875758
188.535354,0.883838
188.535354,0.891919
188.535354,0.900000
192.525253,0.100000
192.525253,0.108081
192.525253,0.116162
192.525253,0.124242
192.525253,0.132323
192.525253,0.140404
192.525253,0.148485
192.525253,0.156566
192.525253,0.164646
192.525253,0.172727
192.525253,0.180808
192.525253,0.188889
192.525253,0.196970
192.525253,0.205051
192.525253,0.213131
192.525253,0.221212
